FECHACORTE;TITULO_EVENTO;CATEGORIA;FECHA_INICIO_EVENTO;FECHA_FIN_EVENTO;TIPO_INGRESO;UBICACION;FECHA_PUBLICACION_EVENTO;TIPO_EVENTO;SEDE
20230919;Ecos de la Lima del siglo XIX. Las imágenes costumbristas de la Biblioteca Nacional de Rusia, Biblioteca Nacional del Perú y la Pinacoteca Municipal;Exposición;20211202;20211202;Ingreso Libre;Hall de Intelectuales;20211126;Presencial;Gran Biblioteca Pública de Lima
20230919;Cinefórum BNP. Sesión 3: Poética visual;Cinefórum y/o proyección de cine;20211130;20211130;Ingreso Libre;Auditorio Mario Vargas Llosa;20211122;Presencial;Biblioteca Nacional del Perú
20230919;Pensadoras peruanas. Elaboración de libro cartonero;Taller y/o curso;20211125;20211125;Ingreso Libre;Sala;20211122;Presencial;Estación de Biblioteca Pública - Comas
20230919;Ecos de la Lima del siglo XIX. Las imágenes costumbristas de la Biblioteca Nacional de Rusia, Biblioteca Nacional del Perú y la Pinacoteca Municipal;Exposición;20211126;20211126;Ingreso Libre;Hall principal;20211122;Presencial;Gran Biblioteca Pública de Lima
20230919;Recorrido mediado y taller de elaboración de libro cartonero de la exposición “Pensadoras peruanas”;Exposición;20211119;20211119;Ingreso Libre;Sala;20211112;Presencial;Estación de Biblioteca Pública - Comas
20230919;"Recorrido mediado y taller de elaboración de libro cartonero sobre la exposición “José María Eguren, un artista total""";Exposición;20211118;20211118;Ingreso Libre;Sala;20211112;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Visita mediada a la Exposición “José María Eguren, un artista total;Exposición;20211109;20211109;Ingreso Libre;Sala;20211107;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;José María Eguren, un artista total;Exposición;20211028;20211028;Ingreso Libre;Sala;20211024;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Exposición Pensadoras peruanas;Exposición;20211019;20211019;Ingreso Libre;Sala;20211015;Presencial;Estación de Biblioteca Pública - Comas
20230919;Conversaciones en la BNP con Luis Millones;Otros;20211009;20211009;Ingreso Libre;Facebook BNP;20211004;Virtual;Biblioteca Nacional del Perú
20230919;Razonamiento verbal: Simulacro;Otros;20211008;20211008;Ingreso Libre;Facebook BNP;20211004;Virtual;Biblioteca Nacional del Perú
20230919;Conociendo la BNP y sus servicios bibliotecarios;Otros;20211007;20211007;Ingreso Libre;Facebook BNP;20211004;Virtual;Biblioteca Nacional del Perú
20230919;Trigonometría: Reducción al primer cuadrante;Otros;20211007;20211007;Ingreso Libre;Facebook BNP;20211004;Virtual;Biblioteca Nacional del Perú
20230919;Trigonometría: Arcos compuestos;Otros;20211005;20211005;Inscripcion;Facebook BNP;20211004;Virtual;Biblioteca Nacional del Perú
20230919;Razonamiento verbal: Simulacro;Otros;20211004;20211004;Ingreso Libre;Facebook BNP;20211004;Virtual;Biblioteca Nacional del Perú
20230919;Desarrollo de las Bibliotecas Públicas: Fortalecimiento de capacidades a operadores del SNB;Charla, conversatorio y/o conferencia;20211004;20211004;Ingreso Libre;Facebook BNP;20211004;Virtual;Biblioteca Nacional del Perú
20230919;Conversaciones en la BNP con Frederick Cooper;Otros;20211002;20211002;Ingreso Libre;Facebook BNP;20210927;Virtual;Biblioteca Nacional del Perú
20230919;Implementación del Sistema Nacional de Bibliotecas (SNB);Charla, conversatorio y/o conferencia;20211002;20211002;Ingreso Libre;Facebook BNP;20210927;Virtual;Biblioteca Nacional del Perú
20230919;Libro que va, libro que viene: El lobo y los siete cabritillos;Otros;20211002;20211002;Ingreso Libre;Facebook BNP;20210927;Virtual;Biblioteca Nacional del Perú
20230919;Elaboración de libro cartonero “Pensadoras peruanas”.;Taller y/o curso;20211001;20211001;Ingreso Libre;Sala;20210927;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Razonamiento verbal: Antónimos;Otros;20211001;20211001;Ingreso Libre;Facebook BNP;20210927;Virtual;Biblioteca Nacional del Perú
20230919;Conociendo la BNP y sus servicios bibliotecarios;Otros;20210930;20210930;Ingreso Libre;Facebook BNP;20210927;Virtual;Biblioteca Nacional del Perú
20230919;Encuentro departamental de bibliotecas en Tacna;Otros;20210930;20210930;Ingreso Libre;Facebook BNP;20210927;Virtual;Biblioteca Nacional del Perú
20230919;Visita mediada a la Exposición “Renacer de las cenizas”;Otros;20210930;20210930;Ingreso Libre;Sala de Exposiciones;20210927;Presencial;Gran Biblioteca Pública de Lima
20230919;Trigonometría: Identidades trigonométricas de un mismo arco;Otros;20210930;20210930;Ingreso Libre;Facebook BNP;20210927;Virtual;Biblioteca Nacional del Perú
20230919;El desarrollo de las bibliotecas a partir de la aprobación de la Ley N° 31053, Ley que reconoce y fomenta el derecho a la lectura y promueve el libro;Charla, conversatorio y/o conferencia;20210929;20210929;Ingreso Libre;Facebook BNP;20210927;Virtual;Biblioteca Nacional del Perú
20230919;Visita mediada a la Exposición “Pensadoras peruanas”;Exposición;20210929;20210929;Ingreso Libre;Sala;20210927;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Cinefórum “Memorias, subjetividades y cotidiano”;Cinefórum y/o proyección de cine;20210928;20210928;Ingreso Libre;Facebook BNP;20210927;Virtual;Biblioteca Nacional del Perú
20230919;Trigonometría: Circunferencia trigonométrica;Otros;20210928;20210928;Ingreso Libre;Facebook BNP;20210927;Virtual;Biblioteca Nacional del Perú
20230919;Redes de Bibliotecas Públicas: creación y funcionamiento;Charla, conversatorio y/o conferencia;20210927;20210927;Ingreso Libre;Facebook BNP;20210927;Virtual;Biblioteca Nacional del Perú
20230919;Razonamiento verbal: Antónimos;Otros;20210927;20210927;Ingreso Libre;Facebook BNP;20210927;Virtual;Biblioteca Nacional del Perú
20230919;Visita mediada a la Exposición “Renacer de las cenizas”;Otros;20210923;20210923;Ingreso Libre;Hall principal;20210920;Presencial;Gran Biblioteca Pública de Lima
20230919;Los desafíos de la bibliodiversidad en las bibliotecas;Charla, conversatorio y/o conferencia;20210921;20210921;Ingreso Libre;Facebook BNP;20210920;Virtual;Biblioteca Nacional del Perú
20230919;Conociendo la BNP y sus servicios;Otros;20210923;20210923;Ingreso Libre;Facebook BNP;20210920;Virtual;Biblioteca Nacional del Perú
20230919;Cuentos del Bicentenario de la Independencia;Otros;20210926;20210926;Ingreso Libre;Facebook BNP;20210920;Virtual;Biblioteca Nacional del Perú
20230919;DOCUPERU en la BNP. Memorias, subjetividades y cotidiano;Cinefórum y/o proyección de cine;20210925;20210926;Ingreso Libre;Facebook BNP;20210920;Virtual;Biblioteca Nacional del Perú
20230919;Conversaciones en la BNP con María Eugenia Yllia y Olinda Silvano;Otros;20210925;20210925;Ingreso Libre;Facebook BNP;20210920;Virtual;Biblioteca Nacional del Perú
20230919;Aprendizaje del sistema Braille;Taller y/o curso;20210925;20210925;Ingreso Libre;Facebook BNP;20210920;Virtual;Biblioteca Nacional del Perú
20230919;La descentralización de los servicios bibliotecarios de la Biblioteca Nacional del Perú;Charla, conversatorio y/o conferencia;20210924;20210924;Ingreso Libre;Facebook BNP;20210920;Virtual;Biblioteca Nacional del Perú
20230919;Aprendizaje del sistema Braille;Taller y/o curso;20210924;20210924;Ingreso Libre;Facebook BNP;20210920;Virtual;Biblioteca Nacional del Perú
20230919;Conectando palabras;Otros;20210924;20210924;Ingreso Libre;Facebook BNP;20210920;Virtual;Biblioteca Nacional del Perú
20230919;Más que números;Otros;20210923;20210923;Ingreso Libre;Facebook BNP;20210920;Virtual;Biblioteca Nacional del Perú
20230919;Inauguración del Encuentro departamental con gobiernos locales de Cusco;Otros;20210923;20210923;Ingreso Libre;Facebook BNP;20210920;Virtual;Biblioteca Nacional del Perú
20230919;Mapa de escritoras;Charla, conversatorio y/o conferencia;20210923;20210923;Ingreso Libre;Facebook BNP;20210920;Virtual;Biblioteca Nacional del Perú
20230919;Cinefórum “Territorios, luchas y agendas”;Cinefórum y/o proyección de cine;20210921;20210921;Ingreso Libre;Facebook BNP;20210920;Virtual;Biblioteca Nacional del Perú
20230919;Alfabetización en la era digital;Charla, conversatorio y/o conferencia;20210921;20210921;Ingreso Libre;Facebook BNP;20210920;Virtual;Biblioteca Nacional del Perú
20230919;Más que números;Otros;20210921;20210921;Ingreso Libre;Facebook BNP;20210920;Virtual;Biblioteca Nacional del Perú
20230919;Quijote Radio RQ19: promoviendo la cultura radial entre niños y adolescentes;Otros;20210920;20210920;Ingreso Libre;Facebook BNP;20210920;Virtual;Biblioteca Nacional del Perú
20230919;Conectando palabras;Otros;20210920;20210920;Ingreso Libre;Facebook BNP;20210920;Virtual;Biblioteca Nacional del Perú
20230919;DOCUPERU en la BNP. Territorios, luchas y agendas.;Cinefórum y/o proyección de cine;20210918;20210919;Ingreso Libre;Facebook BNP;20210913;Virtual;Biblioteca Nacional del Perú
20230919;Conversaciones en la BNP con Micaela Chirif y Jorge Eslava;Otros;20210918;20210918;Ingreso Libre;Facebook BNP;20210913;Virtual;Biblioteca Nacional del Perú
20230919;Libro que  va, libro que viene “Mariposa de sueños”;Otros;20210918;20210918;Ingreso Libre;Facebook BNP;20210913;Virtual;Biblioteca Nacional del Perú
20230919;Aprendizaje del sistema Braille;Taller y/o curso;20210918;20210918;Ingreso Libre;Facebook BNP;20210913;Virtual;Biblioteca Nacional del Perú
20230919;“Arribo y consolidación del cine sonoro en Monterrey, México (1928- 1934)” / “Las primeras películas exhibidas en Trujillo (1901 – 1931)”;Charla, conversatorio y/o conferencia;20210917;20210917;Ingreso Libre;Facebook BNP;20210913;Virtual;Biblioteca Nacional del Perú
20230919;Aprendizaje del sistema Braille;Taller y/o curso;20210917;20210917;Ingreso Libre;Facebook BNP;20210913;Virtual;Biblioteca Nacional del Perú
20230919;Presentación de la “Red de bibliotecas públicas municipales de la provincia de Pasco”;Otros;20210917;20210917;Ingreso Libre;Facebook BNP;20210913;Virtual;Biblioteca Nacional del Perú
20230919;Mitos y leyendas de la Independencia del Perú;Charla, conversatorio y/o conferencia;20210916;20210916;Ingreso Libre;Facebook BNP;20210913;Virtual;Biblioteca Nacional del Perú
20230919;Seminario Bibliotecas y comunidades activas “Creando bibliotecas”;Otros;20210916;20210916;Ingreso Libre;Facebook BNP;20210913;Virtual;Biblioteca Nacional del Perú
20230919;Aprende a escribir en sistema Braille;Charla, conversatorio y/o conferencia;20210915;20210915;Ingreso Libre;Facebook BNP;20210913;Virtual;Biblioteca Nacional del Perú
20230919;Recursos de información digital para la escuela;Charla, conversatorio y/o conferencia;20210915;20210915;Ingreso Libre;Facebook BNP;20210913;Virtual;Biblioteca Nacional del Perú
20230919;Cultura y educación desde las bibliotecas: La experiencia de la BNP y GBPL;Taller y/o curso;20210915;20210915;Ingreso Libre;Facebook BNP;20210913;Virtual;Biblioteca Nacional del Perú
20230919;"Cinefórum ""DOCUPERÚ en la BNP. Produciendo un álbum país""";Cinefórum y/o proyección de cine;20210914;20210914;Ingreso Libre;Facebook BNP;20210913;Virtual;Biblioteca Nacional del Perú
20230919;Alfabetización en la era digital;Charla, conversatorio y/o conferencia;20210914;20210914;Ingreso Libre;Facebook BNP;20210913;Virtual;Biblioteca Nacional del Perú
20230919;Primer Encuentro Nacional de Bibliotecas Campesinas;Otros;20210914;20210914;Ingreso Libre;Facebook BNP;20210913;Virtual;Biblioteca Nacional del Perú
20230919;Cultura y educación desde las bibliotecas: La experiencia de la BNP y GBPL;Taller y/o curso;20210913;20210913;Ingreso Libre;Facebook BNP;20210913;Virtual;Biblioteca Nacional del Perú
20230919;Exhibición virtual DOCUPERÚ;Cinefórum y/o proyección de cine;20210911;20210912;Inscripcion;Facebook BNP;20210911;Virtual;Biblioteca Nacional del Perú
20230919;Conversaciones en la BNP con César de María;Otros;20210911;20210911;Ingreso Libre;Facebook BNP;20210906;Virtual;Biblioteca Nacional del Perú
20230919;Por el agujero de un reloj. La experiencia del club de lectura para niñas y niños de la GBPL- BNP;Otros;20210911;20210911;Ingreso Libre;Facebook BNP;20210906;Virtual;Biblioteca Nacional del Perú
20230919;La lectura digital en el aprendizaje;Charla, conversatorio y/o conferencia;20210910;20210910;Ingreso Libre;Facebook BNP;20210906;Virtual;Biblioteca Nacional del Perú
20230919;Del otro lado del libro. Encuentros con autores de literatura infantil;Otros;20210910;20210910;Ingreso Libre;Facebook BNP;20210906;Virtual;Biblioteca Nacional del Perú
20230919;Transformación digital en y desde las bibliotecas;Charla, conversatorio y/o conferencia;20210908;20210908;Ingreso Libre;Facebook BNP;20210906;Virtual;Biblioteca Nacional del Perú
20230919;Bibliotecas humanas: promoviendo la diversidad y la inclusión;Charla, conversatorio y/o conferencia;20210908;20210908;Ingreso Libre;Facebook BNP;20210906;Virtual;Biblioteca Nacional del Perú
20230919;Encuentro Nacional de Bibliotecas Públicas por los 200 años de la BNP;Otros;20210908;20210908;Ingreso Libre;Facebook BNP;20210906;Virtual;Biblioteca Nacional del Perú
20230919;El gran cambio de la nueva ley de depósito legal del Perú: experiencia de la Biblioteca Nacional del Perú;Charla, conversatorio y/o conferencia;20210906;20210906;Ingreso Libre;Facebook BNP;20210906;Virtual;Biblioteca Nacional del Perú
20230919;Presentación de la Red de Bibliotecas Públicas Municipales de la Provincia de Sullana;Otros;20210906;20210906;Ingreso Libre;Facebook BNP;20210906;Virtual;Biblioteca Nacional del Perú
20230919;Accesibilidad web: un reto de la BNP;Charla, conversatorio y/o conferencia;20210831;20210831;Ingreso Libre;Facebook BNP;20210831;Virtual;Biblioteca Nacional del Perú
20230919;Conversaciones en la BNP con Susana Pastor;Otros;20210904;20210904;Ingreso Libre;Facebook BNP;20210830;Virtual;Biblioteca Nacional del Perú
20230919;Libro que va, libro que viene “Seres maravillosos del Ande”;Otros;20210904;20210904;Ingreso Libre;Facebook BNP;20210830;Virtual;Biblioteca Nacional del Perú
20230919;El tratado de Marrakech y los servicios de libros accesibles para personas con discapacidad;Charla, conversatorio y/o conferencia;20210903;20210903;Inscripcion;Facebook BNP;20210830;Virtual;Biblioteca Nacional del Perú
20230919;Curso “Procesamiento Técnico Básico”;Otros;20210903;20210903;Ingreso Libre;Facebook BNP;20210830;Virtual;Biblioteca Nacional del Perú
20230919;Préstamo digital controlado: una oportunidad para las bibliotecas;Charla, conversatorio y/o conferencia;20210830;20210830;Ingreso Libre;Facebook BNP;20210830;Virtual;Biblioteca Nacional del Perú
20230919;Gala “El legado de los maestros de nuestra música”;Otros;20210829;20210829;Ingreso Libre;Facebook BNP;20210822;Virtual;Biblioteca Nacional del Perú
20230919;Conversaciones en la BNP con Fabiola León Velarde;Otros;20210828;20210828;Ingreso Libre;Facebook BNP;20210822;Virtual;Biblioteca Nacional del Perú
20230919;"Ceremonia de entrega del Reconocimiento ""Jorge Basadre Grohmann""";Otros;20210828;20210828;Ingreso Libre;Facebook BNP;20210822;Virtual;Biblioteca Nacional del Perú
20230919;Ceremonia de develamiento de placa conmemorativa por los 200 años de la Biblioteca Nacional del Perú;Otros;20210828;20210828;Ingreso Libre;Facebook BNP;20210822;Virtual;Biblioteca Nacional del Perú
20230919;Mediaciones de lectura, escritura y oralidad en la biblioteca pública: perspectivas, posibilidades y caminos;Charla, conversatorio y/o conferencia;20210827;20210827;Ingreso Libre;Facebook BNP;20210822;Virtual;Biblioteca Nacional del Perú
20230919;"Club de lectura ""Leyendo con tacto"": Un viaje";Otros;20210827;20210827;Ingreso Libre;Facebook BNP;20210822;Virtual;Biblioteca Nacional del Perú
20230919;Presentación del libro “Dioses del antiguo Perú”.;Presentación de publicación;20210826;20210826;Ingreso Libre;Facebook BNP;20210822;Virtual;Biblioteca Nacional del Perú
20230919;Conversatorio de cierre de la Transcriptón “Los actores sociales en el proceso independentista peruano”;Otros;20210826;20210826;Ingreso Libre;Facebook BNP;20210822;Virtual;Biblioteca Nacional del Perú
